,spy,iwm,dia,qqq,ordnum
2013-03-20,155.69,94.7,144.81,68.709,3290
2013-03-21,154.36,93.87,143.89,67.93,3291
2013-03-22,155.6,94.16,144.9,68.59,3292
2013-03-25,154.95,93.95,144.21,68.34,3293
2013-03-26,156.19,94.25,145.28,68.71,3294
2013-03-27,156.19,94.314,144.96,68.801,3295
2013-03-28,156.67,94.43,145.32,68.97,3296
2013-04-01,156.05,93.16,145.38,68.5,3297
2013-04-02,156.82,92.58,146.27,69.04,3298
2013-04-03,155.23,91.13,145.14,68.41,3299
2013-04-04,155.86,91.91,145.77,68.43,3300
2013-04-05,155.16,91.73,145.31,67.861,3301
2013-04-08,156.21,92.49,145.95,68.22,3302
2013-04-09,156.75,92.22,146.51,68.68,3303
2013-04-10,158.67,93.89,147.78,70.015,3304
2013-04-11,159.19,94.02,148.4,69.99,3305
2013-04-12,158.8,93.64,148.42,69.94,3306
2013-04-15,155.12,90.11,145.81,68.56,3307
2013-04-16,157.41,91.67,147.36,69.47,3308
2013-04-17,155.11,90.076,145.95,68.115,3309
2013-04-18,154.14,89.58,145.18,67.169,3310
2013-04-19,155.48,90.61,145.14,68.09,3311
2013-04-22,156.17,90.87,145.32,68.79,3312
2013-04-23,157.78,92.31,146.8,69.45,3313
2013-04-24,157.88,92.79,146.45,69.42,3314
2013-04-25,158.52,93.4,146.76,69.79,3315
2013-04-26,158.24,92.9,146.88,69.57,3316
2013-04-29,159.3,93.57,147.86,70.21,3317
2013-04-30,159.68,94.1,148.02,70.72,3318
2013-05-01,158.28,91.8199,146.74,70.39,3319
2013-05-02,159.75,93.28,147.96,71.28,3320
2013-05-03,161.37,94.76,149.36,72.12,3321
2013-05-06,161.78,95.37,149.43,72.4,3322
2013-05-07,162.6,96.15,150.26,72.36,3323
2013-05-08,163.34,96.43,150.94,72.71,3324
2013-05-09,162.88,96.1,150.84,72.6065,3325
2013-05-10,163.41,96.83,151.04,73.05,3326
2013-05-13,163.54,96.76,150.86,73.14,3327
2013-05-14,165.23,98.0,152.13,73.52,3328
2013-05-15,166.12,98.2,152.78,73.67,3329
2013-05-16,165.34,97.95,152.45,73.59,3330
2013-05-17,166.94,99.05,153.14,74.3,3331
2013-05-20,166.93,99.21,153.04,74.19,3332
2013-05-21,167.17,99.23,153.51,74.27,3333
2013-05-22,165.93,97.78,152.84,73.619,3334
2013-05-23,165.45,97.9,152.77,73.45,3335
2013-05-24,165.31,97.88,152.77,73.41,3336
2013-05-28,166.3,99.15,153.88,73.89,3337
2013-05-29,165.22,98.23,152.84,73.54,3338
2013-05-30,165.83,98.89,153.1,73.93,3339
2013-05-31,163.45,97.8,151.1,73.25,3340
2013-06-03,164.35,98.73,152.31,73.38,3341
2013-06-04,163.56,97.68,151.64,73.0,3342
2013-06-05,161.27,96.43,149.31,72.05,3343
2013-06-06,162.73,97.45,150.25,72.4,3344
2013-06-07,164.8,98.2,152.32,73.39,3345
2013-06-10,164.8,98.8,152.21,73.42,3346
2013-06-11,163.1,97.73,151.2,72.69,3347
2013-06-12,161.75,96.76,149.86,71.85,3348
2013-06-13,164.21,98.475,151.76,72.76,3349
2013-06-14,163.18,97.711,150.66,72.28,3350
2013-06-17,164.44,98.35,151.78,72.98,3351
2013-06-18,165.74,99.51,153.1,73.58,3352
2013-06-19,163.45,98.29,151.09,72.76,3353
2013-06-20,159.4,95.69,147.58,71.025,3354
2013-06-21,159.07,95.975,147.73,70.43,3355
2013-06-24,157.06,94.71,146.28,69.73,3356
2013-06-25,158.57,95.62,147.3,70.24,3357
2013-06-26,160.14,96.07,148.79,70.87,3358
2013-06-27,161.08,97.56,149.9,71.17,3359
2013-06-28,160.42,97.0,148.55,71.27,3360
2013-07-01,161.36,98.58,149.42,71.71,3361
2013-07-02,161.21,98.08,148.93,71.74,3362
2013-07-03,161.28,98.28,149.54,72.031,3363
2013-07-05,163.02,99.67,151.02,72.58,3364
2013-07-08,163.95,100.07,152.02,72.65,3365
2013-07-09,165.13,101.0,152.79,73.09,3366
2013-07-10,165.19,101.28,152.71,73.51,3367
2013-07-11,167.44,102.47,154.38,74.97,3368
2013-07-12,167.51,102.68,154.17,75.3,3369
2013-07-15,168.15,103.58,154.64,75.47,3370
2013-07-16,167.52,103.06,154.3,75.37,3371
2013-07-17,167.95,103.46,154.44,75.56,3372
2013-07-18,168.87,104.15,155.34,75.37,3373
2013-07-19,169.17,104.31,155.12,74.59,3374
2013-07-22,169.5,104.53,155.11,74.81,3375
2013-07-23,169.14,104.46,155.36,74.26,3376
2013-07-24,168.52,103.5899,155.1,74.5,3377
2013-07-25,168.93,104.54,155.12,74.97,3378
2013-07-26,169.11,104.12,155.16,75.37,3379
2013-07-29,168.59,103.39,154.93,75.23,3380
2013-07-30,168.59,103.48,154.91,75.63,3381
2013-07-31,168.71,103.655,154.84,75.77,3382
2013-08-01,170.66,105.07,155.89,76.54,3383
2013-08-02,170.95,105.16,156.2,76.97,3384
2013-08-05,170.7,105.52,155.79,77.02,3385
2013-08-06,169.73,104.46,154.85,76.56,3386
2013-08-07,169.18,103.72,154.54,76.42,3387
2013-08-08,169.8,104.15,154.69,76.8,3388
2013-08-09,169.31,104.04,154.11,76.49,3389
2013-08-12,169.11,104.59,154.03,76.67,3390
2013-08-13,169.61,104.45,154.44,77.1,3391
2013-08-14,168.74,104.04,153.32,76.81,3392
2013-08-15,166.38,102.11,151.12,75.51,3393
2013-08-16,165.83,101.68,150.5,75.485,3394
2013-08-19,164.77,100.648,149.74,75.35,3395
2013-08-20,165.58,102.1,149.75,75.68,3396
2013-08-21,164.56,101.48,148.64,75.42,3397
2013-08-22,166.06,102.91,149.4,76.16,3398
2013-08-23,166.62,103.17,149.83,76.67,3399
2013-08-26,166.0,103.18,149.21,76.71,3400
2013-08-27,163.33,100.76,147.5,75.14,3401
2013-08-28,163.91,100.96,148.04,75.43,3402
2013-08-29,164.17,101.97,148.25,75.96,3403
2013-08-30,163.65,100.38,147.85,75.47,3404
2013-09-03,164.39,101.06,148.11,75.9,3405
2013-09-04,165.75,101.95,149.18,76.71,3406
2013-09-05,165.96,102.11,149.12,76.84,3407
2013-09-06,166.04,102.39,149.09,76.93,3408
2013-09-09,167.63,103.94,150.47,77.83,3409
2013-09-10,168.87,104.96,151.79,78.21,3410
2013-09-11,169.4,105.01,153.15,78.06,3411
2013-09-12,168.95,104.24,153.03,78.01,3412
2013-09-13,169.33,104.81,153.69,78.06,3413
2013-09-16,170.31,105.04,154.94,77.85,3414
2013-09-17,171.07,106.08,155.29,78.37,3415
2013-09-18,173.05,107.09,156.69,79.31,3416
2013-09-19,172.76,106.98,156.32,79.5,3417
2013-09-20,170.72,106.59,154.3,78.985,3418
2013-09-23,169.93,106.6,153.71,78.83,3419
2013-09-24,169.53,106.67,153.06,78.83,3420
2013-09-25,169.04,106.47,152.42,78.56,3421
2013-09-26,169.69,107.06,152.95,79.17,3422
2013-09-27,168.91,106.58,152.21,79.07,3423
2013-09-30,168.01,106.61,151.0,78.88,3424
2013-10-01,169.34,107.85,151.62,79.68,3425
2013-10-02,169.18,107.41,150.98,79.65,3426
2013-10-03,167.62,106.31,149.67,78.72,3427
2013-10-04,168.89,107.02,150.43,79.4,3428
2013-10-07,167.43,105.77,149.0,78.74,3429
2013-10-08,165.48,104.055,147.53,77.22,3430
2013-10-09,165.6,103.64,147.78,76.98,3431
2013-10-10,169.17,106.14,150.96,78.61,3432
2013-10-11,170.26,107.68,152.17,79.21,3433
2013-10-14,170.94,108.22,152.8,79.75,3434
2013-10-15,169.7,107.16,151.34,79.47,3435
2013-10-16,172.07,108.49,153.52,80.38,3436
2013-10-17,173.22,109.44,153.48,80.86,3437
2013-10-18,174.39,110.69,153.6,82.14,3438
2013-10-21,174.4,110.47,153.53,82.32,3439
2013-10-22,175.41,110.76,154.25,82.46,3440
2013-10-23,174.57,110.39,153.82,81.95,3441
2013-10-24,175.15,110.981,154.8,82.35,3442
2013-10-25,175.95,111.08,155.45,82.9,3443
2013-10-28,176.23,111.03,155.37,82.85,3444
2013-10-29,177.17,111.35,156.5,83.08,3445
2013-10-30,176.29,109.83,155.87,82.92,3446
2013-10-31,175.79,109.19,155.29,82.74,3447
2013-11-01,176.21,108.715,155.86,82.78,3448
2013-11-04,176.83,109.97,156.06,82.91,3449
2013-11-05,176.27,109.59,155.89,83.03,3450
2013-11-06,177.17,109.12,157.22,83.01,3451
2013-11-07,174.93,107.28,155.85,81.45,3452
2013-11-08,177.29,109.23,157.49,82.56,3453
2013-11-11,177.32,109.38,157.61,82.46,3454
2013-11-12,176.96,109.47,157.37,82.53,3455
2013-11-13,178.38,110.52,158.06,83.52,3456
2013-11-14,179.27,110.405,158.73,83.77,3457
2013-11-15,180.05,110.83,159.3,83.96,3458
2013-11-18,179.42,110.05,159.44,83.14,3459
2013-11-19,179.03,109.37,159.33,82.9,3460
2013-11-20,178.47,109.33,158.77,82.7,3461
2013-11-21,179.91,111.3,159.86,83.54,3462
2013-11-22,180.81,111.85,160.4,83.99,3463
2013-11-25,180.63,111.99,160.61,84.19,3464
2013-11-26,180.68,112.82,160.5,84.63,3465
2013-11-27,181.12,113.45,160.85,85.22,3466
2013-11-29,181.0,113.51,160.72,85.73,3467
2013-12-02,180.53,112.37,159.92,85.48,3468
2013-12-03,179.75,111.83,158.99,85.41,3469
2013-12-04,179.73,111.53,158.76,85.49,3470
2013-12-05,178.94,111.61,158.12,85.38,3471
2013-12-06,180.94,112.48,160.16,86.0,3472
2013-12-09,181.4,112.45,160.23,86.35,3473
2013-12-10,180.75,111.43,159.72,86.29,3474
2013-12-11,178.72,109.6,158.31,85.18,3475
2013-12-12,178.13,109.84,157.47,84.96,3476
2013-12-13,178.11,110.2,157.65,84.85,3477
2013-12-16,179.22,111.51,158.9,85.32,3478
2013-12-17,178.65,111.35,158.78,85.15,3479
2013-12-18,181.7,112.88,161.76,86.14,3480
2013-12-19,181.49,112.04,161.88,85.9,3481
2013-12-20,181.56,113.93,162.01,86.5,3482
2013-12-23,182.53,114.78,162.62,87.41,3483
2013-12-24,182.93,115.22,163.16,87.45,3484
2013-12-26,183.86,115.23,164.46,87.74,3485
2013-12-27,183.85,115.16,164.47,87.52,3486
2013-12-30,183.82,115.09,164.59,87.39,3487
2013-12-31,184.69,115.36,165.47,87.96,3488
2014-01-02,182.92,114.11,164.11,87.27,3489
2014-01-03,182.89,114.69,164.39,86.64,3490
2014-01-06,182.36,113.76,163.89,86.32,3491
2014-01-07,183.48,114.71,164.97,87.12,3492
2014-01-08,183.52,114.86,164.35,87.31,3493
2014-01-09,183.64,114.89,164.19,87.02,3494
2014-01-10,184.14,115.52,164.18,87.3,3495
2014-01-13,181.69,113.94,162.24,86.01,3496
2014-01-14,183.67,115.34,163.45,87.65,3497
2014-01-15,184.66,116.2,164.57,88.37,3498
2014-01-16,184.42,116.34,163.98,88.38,3499
2014-01-17,183.64,115.93,164.08,87.88,3500
2014-01-21,184.18,116.62,163.73,88.55,3501
2014-01-22,184.3,117.21,163.47,88.78,3502
2014-01-23,182.79,116.42,161.71,88.48,3503
2014-01-24,178.89,113.45,158.48,86.74,3504
2014-01-27,178.01,111.79,158.02,85.9,3505
2014-01-28,179.07,112.97,158.94,85.85,3506
2014-01-29,177.35,111.34,157.1,84.93,3507
2014-01-30,179.23,113.001,158.17,86.5,3508
2014-01-31,178.18,112.16,156.75,86.27,3509
2014-02-03,174.17,108.65,153.53,84.29,3510
2014-02-04,175.39,109.47,154.08,84.91,3511
2014-02-05,175.17,108.65,154.18,84.69,3512
2014-02-06,177.48,109.51,156.14,85.77,3513
2014-02-07,179.68,110.75,157.78,87.3,3514
2014-02-10,180.01,111.04,157.75,87.8,3515
2014-02-11,181.98,112.03,159.76,88.8,3516
2014-02-12,182.07,112.47,159.71,88.97,3517
2014-02-13,183.01,113.9,160.29,89.63,3518
2014-02-14,184.02,114.06,161.59,89.81,3519
2014-02-18,184.24,115.25,161.41,90.25,3520
2014-02-19,183.02,114.07,160.52,89.63,3521
2014-02-20,184.1,115.3,161.31,90.05,3522
2014-02-21,183.89,115.66,160.81,89.93,3523
2014-02-24,184.91,116.51,161.66,90.41,3524
2014-02-25,184.84,116.63,161.5,90.31,3525
2014-02-26,184.85,117.35,161.84,90.23,3526
2014-02-27,185.82,117.99,162.55,90.44,3527
2014-02-28,186.29,117.52,163.02,90.34,3528
2014-03-03,184.98,116.89,161.49,89.67,3529
2014-03-04,187.58,119.83,163.63,90.81,3530
2014-03-05,187.75,119.76,163.35,91.06,3531
2014-03-06,188.18,119.74,164.09,90.98,3532
2014-03-07,188.26,119.7,164.34,90.53,3533
2014-03-10,188.16,119.3,163.99,90.61,3534
2014-03-11,187.23,118.06,163.42,90.22,3535
2014-03-12,187.28,118.42,163.23,90.56,3536
2014-03-13,185.18,117.05,161.05,89.28,3537
2014-03-14,184.66,117.54,160.65,88.67,3538
2014-03-17,186.33,118.06,162.37,89.45,3539
2014-03-18,187.66,119.78,163.28,90.53,3540
2014-03-19,186.66,119.0,162.19,90.04,3541
2014-03-20,187.75,119.16,163.3,90.29,3542
2014-03-21,186.2,118.61,162.63,89.0,3543
2014-03-24,185.43,117.26,162.44,88.22,3544
2014-03-25,186.31,116.93,163.39,88.51,3545
2014-03-26,184.97,114.69,162.33,87.37,3546
2014-03-27,184.58,114.4,162.28,86.879,3547
2014-03-28,185.49,114.29,162.85,87.05,3548
2014-03-31,187.01,116.34,164.24,87.67,3549
2014-04-01,188.25,117.87,164.95,89.21,3550
2014-04-02,188.88,118.4,165.37,89.44,3551
2014-04-03,188.63,117.2,165.34,88.73,3552
2014-04-04,186.4,114.49,163.88,86.37,3553
2014-04-07,184.34,112.82,162.16,85.55,3554
2014-04-08,185.1,113.61,162.33,86.34,3555
2014-04-09,187.09,115.25,164.1,87.82,3556
2014-04-10,183.16,111.959,161.47,85.1,3557
2014-04-11,181.51,110.41,160.02,84.11,3558
2014-04-14,182.94,110.72,161.45,84.77,3559
2014-04-15,184.2,111.15,162.36,85.0501,3560
2014-04-16,186.13,112.36,164.02,86.18,3561
2014-04-17,186.39,112.92,163.75,86.2,3562
2014-04-21,187.04,113.45,164.03,86.84,3563
2014-04-22,187.89,114.62,164.8,87.53,3564
2014-04-23,187.45,113.9,164.64,86.76,3565
2014-04-24,187.83,113.61,164.69,87.59,3566
2014-04-25,186.29,111.61,163.35,86.19,3567
2014-04-28,186.88,110.96,164.17,86.47,3568
2014-04-29,187.75,111.24,165.0,87.16,3569
2014-04-30,188.31,111.98,165.45,87.39,3570
2014-05-01,188.33,111.94,165.23,87.65,3571
2014-05-02,188.06,112.03,164.75,87.49,3572
2014-05-05,188.42,111.89,164.93,87.95,3573
2014-05-06,186.78,110.07,163.73,86.81,3574
2014-05-07,187.88,110.139,165.03,86.56,3575
2014-05-08,187.68,109.03,165.35,86.48,3576
2014-05-09,187.96,110.03,165.72,86.8,3577
2014-05-12,189.79,112.53,166.8,88.23,3578
2014-05-13,189.96,111.43,167.05,88.29,3579
2014-05-14,189.06,109.62,166.11,87.83,3580
2014-05-15,187.4,108.88,164.55,87.135,3581
2014-05-16,188.05,109.57,164.61,87.71,3582
2014-05-19,188.74,110.75,164.71,88.32,3583
2014-05-20,187.55,109.06,163.32,88.0,3584
2014-05-21,189.13,109.62,164.98,88.84,3585
2014-05-22,189.59,110.76,165.18,89.23,3586
2014-05-23,190.35,111.97,165.83,89.88,3587
2014-05-27,191.52,113.58,166.47,91.001,3588
2014-05-28,191.38,112.99,166.09,90.72,3589
2014-05-29,192.37,113.37,166.78,91.3,3590
2014-05-30,192.68,112.86,166.93,91.31,3591
2014-06-02,192.9,112.25,167.2,91.22,3592
2014-06-03,192.8,111.98,167.02,91.18,3593
2014-06-04,193.19,112.42,167.13,91.52,3594
2014-06-05,194.45,114.78,168.14,92.29,3595
2014-06-06,195.38,115.88,169.08,92.82,3596
2014-06-09,195.58,116.9,169.24,92.75,3597
2014-06-10,195.6,116.67,169.35,92.91,3598
2014-06-11,194.92,116.1,168.35,92.89,3599
2014-06-12,193.54,115.39,167.29,92.05,3600
2014-06-13,194.13,115.59,167.62,92.32,3601
2014-06-16,194.29,116.15,167.69,92.4,3602
2014-06-17,194.83,116.97,168.0,92.45,3603
2014-06-18,196.26,117.76,168.93,92.97,3604
2014-06-19,196.48,117.86,169.09,92.91,3605
2014-06-20,195.94,118.25,169.08,92.77,3606
2014-06-23,195.88,118.02,168.91,92.79,3607
2014-06-24,194.7,116.76,167.87,92.7,3608
2014-06-25,195.58,117.75,168.28,93.29,3609
2014-06-26,195.44,117.55,168.08,93.34,3610
2014-06-27,195.82,118.34,168.17,93.75,3611
2014-06-30,195.72,118.81,167.89,93.91,3612
2014-07-01,197.03,119.56,169.2,94.94,3613
2014-07-02,197.23,119.1,169.4,95.1,3614
2014-07-03,198.2,119.82,170.47,95.7,3615
2014-07-07,197.51,117.77,169.86,95.41,3616
2014-07-08,196.24,116.34,168.85,94.26,3617
2014-07-09,197.12,116.49,169.58,94.96,3618
2014-07-10,196.34,115.25,168.96,94.66,3619
2014-07-11,196.61,115.1,169.2,95.27,3620
2014-07-14,197.6,115.69,170.29,95.84,3621
2014-07-15,197.23,114.55,170.38,95.51,3622
2014-07-16,197.96,114.24,171.07,95.89,3623
2014-07-17,195.71,112.48,169.61,94.619,3624
2014-07-18,197.71,114.23,170.58,96.12,3625
2014-07-21,197.34,113.77,170.18,96.0,3626
2014-07-22,198.2,114.73,170.74,96.61,3627
2014-07-23,198.64,114.865,170.56,97.227,3628
2014-07-24,198.65,114.64,170.44,97.12,3629
2014-07-25,197.72,113.6,169.16,96.74,3630
2014-07-28,197.8,113.03,169.41,96.77,3631
2014-07-29,196.95,113.34,168.78,96.6,3632
2014-07-30,196.98,113.79,168.48,96.98,3633
2014-07-31,193.09,111.1899,165.29,95.02,3634
2014-08-01,192.5,110.68,164.57,94.67,3635
2014-08-04,193.89,111.66,165.33,95.32,3636
2014-08-05,192.01,111.38,163.92,94.59,3637
2014-08-06,192.07,111.731,164.2,94.52,3638
2014-08-07,191.03,111.19,163.55,94.22,3639
2014-08-08,193.24,112.27,165.34,94.9,3640
2014-08-11,193.8,113.34,165.55,95.46,3641
2014-08-12,193.53,112.56,165.49,95.42,3642
2014-08-13,194.84,113.44,166.49,96.43,3643
2014-08-14,195.76,113.61,167.1,96.93,3644
2014-08-15,195.72,113.39,166.35,97.4,3645
2014-08-18,197.36,115.04,168.06,98.15,3646
2014-08-19,198.39,115.44,168.89,98.7,3647
2014-08-20,198.92,114.95,169.6,98.7,3648
2014-08-21,199.5,115.2,170.18,98.9,3649
2014-08-22,199.19,115.21,169.87,99.05,3650
2014-08-25,200.2,115.75,170.62,99.4,3651
2014-08-26,200.33,116.8,170.93,99.5,3652
2014-08-27,200.25,116.51,171.01,99.52,3653
2014-08-28,200.14,115.91,170.77,99.41,3654
2014-08-29,200.71,116.56,170.88,99.78,3655
2014-09-02,200.61,117.2,170.58,100.07,3656
2014-09-03,200.5,116.46,170.72,99.48,3657
2014-09-04,200.21,116.01,170.66,99.39,3658
2014-09-05,201.11,116.38,171.25,99.89,3659
2014-09-08,200.59,116.56,171.06,100.08,3660
2014-09-09,199.32,115.18,170.12,99.25,3661
2014-09-10,200.07,115.86,170.67,100.07,3662
2014-09-11,200.3,116.61,170.51,99.99,3663
2014-09-12,199.13,115.37,169.9,99.48,3664
2014-09-15,198.98,114.11,170.32,98.52,3665
2014-09-16,200.48,114.43,171.38,99.38,3666
2014-09-17,200.75,114.73,171.58,99.53,3667
2014-09-18,201.82,115.43,172.61,100.28,3668
2014-09-19,200.7,113.97,172.45,99.98,3669
2014-09-22,199.15,112.37,171.41,99.05,3670
2014-09-23,198.01,111.32,170.21,98.78,3671
2014-09-24,199.56,112.02,171.79,99.84,3672
2014-09-25,196.34,110.13,169.17,97.74,3673
2014-09-26,197.9,111.12,170.7,98.78,3674
2014-09-29,197.54,111.03,170.33,98.65,3675
2014-09-30,197.02,109.35,170.07,98.79,3676
2014-10-01,194.35,107.8,167.68,97.21,3677
2014-10-02,194.38,108.83,167.65,97.21,3678
2014-10-03,196.52,109.65,169.72,98.17,3679
2014-10-06,196.29,108.71,169.57,97.96,3680
2014-10-07,193.26,106.92,166.86,96.57,3681
2014-10-08,196.64,108.97,169.62,98.45,3682
2014-10-09,192.74,106.03,166.34,96.86,3683
2014-10-10,190.54,104.74,165.21,94.44,3684
2014-10-13,187.41,104.32,162.93,92.96,3685
2014-10-14,187.7,105.54,163.03,92.97,3686
2014-10-15,186.43,106.6,161.28,92.37,3687
2014-10-16,186.27,107.8,160.98,91.79,3688
2014-10-17,188.47,107.48,163.45,93.0,3689
2014-10-20,190.3,108.74,163.65,94.39,3690
2014-10-21,194.07,110.53,165.8,96.87,3691
2014-10-22,192.69,108.95,164.38,96.37,3692
2014-10-23,194.93,110.88,166.45,97.82,3693
2014-10-24,196.43,111.07,167.74,98.62,3694
2014-10-27,196.16,111.01,167.88,98.69,3695
2014-10-28,198.41,114.17,169.66,100.18,3696
2014-10-29,198.11,113.9,169.4,99.81,3697
2014-10-30,199.38,114.87,171.6,100.02,3698
2014-10-31,201.66,116.56,173.45,101.4,3699
2014-11-03,201.77,116.36,173.36,101.7,3700
2014-11-04,201.07,115.82,173.46,101.36,3701
2014-11-05,202.34,116.03,174.55,101.37,3702
2014-11-06,203.15,116.53,175.29,101.69,3703
2014-11-07,203.34,116.71,175.58,101.6,3704
2014-11-10,203.98,117.29,175.95,101.96,3705
2014-11-11,204.18,117.37,176.02,102.28,3706
2014-11-12,203.96,117.9,176.04,102.46,3707
2014-11-13,204.19,116.9,176.44,102.9,3708
2014-11-14,204.24,116.69,176.35,103.22,3709
2014-11-17,204.37,115.72,176.49,102.91,3710
2014-11-18,205.55,116.39,176.96,103.68,3711
2014-11-19,205.22,115.15,176.93,103.21,3712
2014-11-20,205.58,116.44,177.25,103.67,3713
2014-11-21,206.68,116.58,177.7,103.87,3714
2014-11-24,207.26,117.97,177.8,104.68,3715
2014-11-25,207.11,118.06,177.96,104.84,3716
2014-11-26,207.64,118.45,178.01,105.52,3717
2014-11-28,207.2,116.69,178.1,106.01,3718
2014-12-01,205.76,114.87,177.6,104.81,3719
2014-12-02,207.09,116.25,178.56,105.23,3720
2014-12-03,207.89,117.37,178.96,105.42,3721
2014-12-04,207.66,116.81,178.83,105.37,3722
2014-12-05,208.0,117.69,179.51,105.38,3723
2014-12-08,206.61,116.22,178.54,104.63,3724
2014-12-09,206.47,118.17,177.96,104.96,3725
2014-12-10,203.16,115.66,175.29,103.31,3726
2014-12-11,204.19,116.12,176.03,103.8,3727
2014-12-12,200.89,114.71,173.0,102.67,3728
2014-12-15,199.51,113.55,171.79,101.61,3729
2014-12-16,197.91,113.39,170.85,99.98,3730
2014-12-17,201.79,116.89,173.59,101.8,3731
2014-12-18,206.78,118.63,177.79,104.25,3732
2014-12-19,206.52,118.9,177.65,104.32,3733
2014-12-22,207.47,119.71,179.36,104.58,3734
2014-12-23,207.75,119.86,180.03,104.21,3735
2014-12-24,207.77,119.76,180.03,104.3,3736
2014-12-26,208.44,120.54,180.19,105.04,3737
2014-12-29,208.72,121.05,180.11,105.02,3738
2014-12-30,207.6,120.34,179.46,104.32,3739
2014-12-31,205.54,119.62,177.88,103.25,3740
2015-01-02,205.43,118.93,177.94,102.94,3741
2015-01-05,201.72,117.34,174.84,101.43,3742
2015-01-06,199.82,115.31,173.39,100.07,3743
2015-01-07,202.31,116.73,175.59,101.36,3744
2015-01-08,205.9,118.71,178.76,103.3,3745
2015-01-09,204.25,117.57,177.22,102.62,3746
2015-01-12,202.65,117.18,176.24,101.55,3747
2015-01-13,202.08,117.27,175.98,101.52,3748
2015-01-14,200.86,116.8,174.06,100.96,3749
2015-01-15,199.02,114.83,173.06,99.65,3750
2015-01-16,201.63,116.7,174.67,100.82,3751
2015-01-20,202.06,116.21,174.9,101.62,3752
2015-01-21,203.08,115.84,175.35,102.14,3753
